objectid,uuid,accessioned,accessionnum,locationid,title,displaydate,beginyear,endyear,visualbrowsertimespan,medium,dimensions,inscription,markings,attributioninverted,attribution,provenancetext,creditline,classification,subclassification,visualbrowserclassification,parentid,isvirtual,departmentabbr,portfolio,series,volume,watermarks,lastdetectedmodification,wikidataid,customprinturl,image_uuid,image_iiifurl,image_iiifthumburl,image_viewtype,image_sequence,image_width,image_height,image_maxpixels,image_openaccess,image_created,image_modified,image_depictstmsobjectid,image_assistivetext
220617,14f98239-374d-4fad-b128-017f3d684b59,1,2019.131.10,,"Plate Number 661. Mule; A, B, a refractory animal, Ruth",1887,1887,1887,1876 to 1900,collotype,"image: 21 × 37.9 cm (8 1/4 × 14 15/16 in.)
sheet: 48.5 × 61.3 cm (19 1/8 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 661 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.",,"Muybridge, Eadweard",Eadweard Muybridge,"(Equinox Gallery, Vancouver); NGA purchase (through Laurence Miller Gallery, New York), 2019.",New Century Fund,Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,87965f65-ae3f-43a9-9985-30885525b433,https://api.nga.gov/iiif/87965f65-ae3f-43a9-9985-30885525b433,"https://api.nga.gov/iiif/87965f65-ae3f-43a9-9985-30885525b433/full/!200,200/0/default.jpg",primary,0,6537,3589,,1,2019-10-21 17:51:30-04,2026-01-21 13:37:47-05,220617,
220612,afe15159-f3da-48f9-b290-daf783131a60,1,2019.131.5,,"Plate Number 408. Two models, 1 pouring bucket of water over 8",1887,1887,1887,1876 to 1900,collotype,"image: 18.9 × 41 cm (7 7/16 × 16 1/8 in.)
sheet: 47 × 60.2 cm (18 1/2 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 408 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.",,"Muybridge, Eadweard",Eadweard Muybridge,"(Equinox Gallery, Vancouver); NGA purchase (through Laurence Miller Gallery, New York), 2019.",Edward E. MacCrone Fund and New Century Fund,Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,87c7a2e9-8a51-407d-bc17-e737d86d296b,https://api.nga.gov/iiif/87c7a2e9-8a51-407d-bc17-e737d86d296b,"https://api.nga.gov/iiif/87c7a2e9-8a51-407d-bc17-e737d86d296b/full/!200,200/0/default.jpg",primary,0,7083,3257,,1,2019-10-21 19:06:05-04,2026-01-21 13:36:16-05,220612,
166740,19dbd5df-61b8-4fb7-98a9-bf670d4e1c19,1,2014.79.289,,Plate Number 260. Arising from couch and stretching arms,1887,1887,1887,1876 to 1900,collotype,"image: 23.3 × 31.8 cm (9 3/16 × 12 1/2 in.)
sheet: 48.3 × 61.2 cm (19 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 260 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.248",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,87f18a54-fe36-4658-ab90-d72c85d6b88f,https://api.nga.gov/iiif/87f18a54-fe36-4658-ab90-d72c85d6b88f,"https://api.nga.gov/iiif/87f18a54-fe36-4658-ab90-d72c85d6b88f/full/!200,200/0/default.jpg",primary,0,3381,2464,,1,2015-09-10 14:17:31-04,2026-01-22 10:17:05-05,166740,
166842,f8f4b2f3-56c0-45a5-a7e7-21eec46e1872,1,2014.79.391,,Plate Number 370. First ballet action,1887,1887,1887,1876 to 1900,collotype,"image: 23.3 × 31.4 cm (9 3/16 × 12 3/8 in.)
sheet: 47.6 × 60.3 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 370 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.354",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,892ef9b4-772c-42f6-8159-18fd4f735404,https://api.nga.gov/iiif/892ef9b4-772c-42f6-8159-18fd4f735404,"https://api.nga.gov/iiif/892ef9b4-772c-42f6-8159-18fd4f735404/full/!200,200/0/default.jpg",primary,0,3281,2450,,1,2015-09-28 16:19:02-04,2026-01-22 10:00:58-05,166842,
166648,586f6b20-d6f3-4377-98bb-7e2ede8e22af,1,2014.79.197,,Plate Number 149. Descending stairs and stooping to lift a pitcher,1887,1887,1887,1876 to 1900,collotype,"image: 21.55 × 34.9 cm (8 1/2 × 13 3/4 in.)
sheet: 47.8 × 60.4 cm (18 13/16 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 149 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.149",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,897203c7-dd92-4b7a-af6c-5264cee9cadd,https://api.nga.gov/iiif/897203c7-dd92-4b7a-af6c-5264cee9cadd,"https://api.nga.gov/iiif/897203c7-dd92-4b7a-af6c-5264cee9cadd/full/!200,200/0/default.jpg",primary,0,3646,2254,,1,2015-09-22 15:51:27-04,2026-01-22 10:12:23-05,166648,
166879,90ce2f55-598d-4824-813c-b132ef20bd6d,1,2014.79.428,,"Plate Number 420. Toilet, rising from chair and putting on clothing",1887,1887,1887,1876 to 1900,collotype,"image: 17.8 × 41.8 cm (7 × 16 7/16 in.)
sheet: 48.5 × 61.1 cm (19 1/8 × 24 1/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 420 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.395",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,89b0eb7f-c0b4-4767-9f7d-a6d0336f3293,https://api.nga.gov/iiif/89b0eb7f-c0b4-4767-9f7d-a6d0336f3293,"https://api.nga.gov/iiif/89b0eb7f-c0b4-4767-9f7d-a6d0336f3293/full/!200,200/0/default.jpg",primary,0,4514,1908,,1,2015-09-30 16:37:20-04,2026-01-22 10:05:28-05,166879,
221203,462534f6-f37a-4424-bc44-537fd7b521dd,1,2020.59.2,,"Plate Number 705. Dog; trotting; mastiff, Dread",1887,1887,1887,1876 to 1900,collotype,"image: 26.3 × 28 cm (10 3/8 × 11 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 705 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.",,"Muybridge, Eadweard",Eadweard Muybridge,"(Laurence Miller Gallery, New York); NGA purchase, 2020.",Robert B. Menschel and the Vital Projects Fund,Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,89cacd9f-783b-4885-9b61-f24aabaa5b05,https://api.nga.gov/iiif/89cacd9f-783b-4885-9b61-f24aabaa5b05,"https://api.nga.gov/iiif/89cacd9f-783b-4885-9b61-f24aabaa5b05/full/!200,200/0/default.jpg",primary,0,5978,5597,,1,2020-02-12 17:44:44-05,2026-01-21 13:52:33-05,221203,
166571,e3aa6f45-a8e3-4aa5-8de4-cd0bcd48a5b2,1,2014.79.120,,Plate Number 69. Two men running,1887,1887,1887,1876 to 1900,collotype,"image: 20.1 × 36.1 cm (7 15/16 × 14 3/16 in.)
sheet: 47.7 × 60.2 cm (18 3/4 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 69 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.69",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,8a0a6d9a-87f7-46e3-9562-e4d757331232,https://api.nga.gov/iiif/8a0a6d9a-87f7-46e3-9562-e4d757331232,"https://api.nga.gov/iiif/8a0a6d9a-87f7-46e3-9562-e4d757331232/full/!200,200/0/default.jpg",primary,0,3812,2097,,1,2015-09-23 12:09:29-04,2026-01-22 10:09:09-05,166571,
166815,ef3368d9-5f3c-4130-ad29-a6266127dc5c,1,2014.79.364,,"Plate Number 339. Boxing, open hand",1887,1887,1887,1876 to 1900,collotype,"image: 17.05 × 43.6 cm (6 11/16 × 17 3/16 in.)
sheet: 48.35 × 61.3 cm (19 1/16 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 339 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.324",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8b01d4cd-34ed-4c74-aed2-d2dc7f2cb8e2,https://api.nga.gov/iiif/8b01d4cd-34ed-4c74-aed2-d2dc7f2cb8e2,"https://api.nga.gov/iiif/8b01d4cd-34ed-4c74-aed2-d2dc7f2cb8e2/full/!200,200/0/default.jpg",primary,0,4596,1761,,1,2015-09-23 10:53:17-04,2026-01-22 10:14:51-05,166815,
167117,a0bae1a5-c0ce-468c-8c1d-034b973a7dae,1,2014.79.666,,Plate Number 741. Bactrian camel. A: Walking. B: Racking,1887,1887,1887,1876 to 1900,collotype,"image: 18.42 × 40.64 cm (7 1/4 × 16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 741 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.649",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8b5cbbef-20f1-4a02-a986-3f86612bb528,https://api.nga.gov/iiif/8b5cbbef-20f1-4a02-a986-3f86612bb528,"https://api.nga.gov/iiif/8b5cbbef-20f1-4a02-a986-3f86612bb528/full/!200,200/0/default.jpg",primary,0,4550,2029,,1,2015-10-07 10:16:33-04,2026-01-22 09:40:07-05,167117,
166955,387046aa-187b-4b0e-9d9f-cd32cb3bf5ab,1,2014.79.504,,Plate Number 519. A: Throwing a disk. B: Ascending a step. C: Walking,1887,1887,1887,1876 to 1900,collotype,"image: 23.9 × 30.7 cm (9 7/16 × 12 1/16 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 519 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.475",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,8bdb642d-f821-4d27-b442-defd88159d4e,https://api.nga.gov/iiif/8bdb642d-f821-4d27-b442-defd88159d4e,"https://api.nga.gov/iiif/8bdb642d-f821-4d27-b442-defd88159d4e/full/!200,200/0/default.jpg",primary,0,3243,2490,,1,2015-09-28 15:37:22-04,2026-01-22 10:14:45-05,166955,
167113,d663ca54-3390-4542-a740-c4846db33a6a,1,2014.79.662,,Plate Number 737. Bactrian camel walking,1887,1887,1887,1876 to 1900,collotype,"image: 23.5 × 31.75 cm (9 1/4 × 12 1/2 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 737 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.645",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8c7d1b35-38bb-4629-9787-10e90b466d02,https://api.nga.gov/iiif/8c7d1b35-38bb-4629-9787-10e90b466d02,"https://api.nga.gov/iiif/8c7d1b35-38bb-4629-9787-10e90b466d02/full/!200,200/0/default.jpg",primary,0,3512,2621,,1,2015-10-07 10:38:19-04,2026-01-22 09:49:20-05,167113,
166666,06d53937-52ee-4900-8da1-2499dd3c5117,1,2014.79.215,,Plate Number 169. Jumping over boy's back (leapfrog),1887,1887,1887,1876 to 1900,collotype,"image: 24.2 × 30.9 cm (9 1/2 × 12 3/16 in.)
sheet: 47.5 × 60.3 cm (18 11/16 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 169 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.169",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8c97ea7c-a5e6-4e7d-8863-1802f1aa6a47,https://api.nga.gov/iiif/8c97ea7c-a5e6-4e7d-8863-1802f1aa6a47,"https://api.nga.gov/iiif/8c97ea7c-a5e6-4e7d-8863-1802f1aa6a47/full/!200,200/0/default.jpg",primary,0,3324,2623,,1,2015-09-08 14:11:32-04,2026-01-22 10:17:25-05,166666,
166935,203255d7-f32e-467a-9f80-d097dc3daf02,1,2014.79.484,,Plate Number 495. Miscellaneous phases of the toilet,1887,1887,1887,1876 to 1900,collotype,"image: 19.6 × 36 cm (7 11/16 × 14 3/16 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 495 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.454",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,8ceb9b91-6812-463c-9fa4-4b21534bce39,https://api.nga.gov/iiif/8ceb9b91-6812-463c-9fa4-4b21534bce39,"https://api.nga.gov/iiif/8ceb9b91-6812-463c-9fa4-4b21534bce39/full/!200,200/0/default.jpg",primary,0,3908,2115,,1,2015-09-30 16:33:20-04,2026-01-22 09:40:50-05,166935,
166979,b3725a8e-9cc6-44f2-9d08-e4a86ad9694c,1,2014.79.528,,"Plate Number 557. Local chorea, standing",1887,1887,1887,1876 to 1900,collotype,"image: 19.9 × 36.5 cm (7 13/16 × 14 3/8 in.)
sheet: 48.26 × 60.96 cm (19 × 24 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 557 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.505",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8d5685a9-1c7e-42f2-b33e-afd803b33580,https://api.nga.gov/iiif/8d5685a9-1c7e-42f2-b33e-afd803b33580,"https://api.nga.gov/iiif/8d5685a9-1c7e-42f2-b33e-afd803b33580/full/!200,200/0/default.jpg",primary,0,3859,2095,,1,2015-09-28 13:41:44-04,2026-01-22 10:15:34-05,166979,
166572,eb6afa6f-9d19-4f36-b6f3-ddde79001b4b,1,2014.79.121,,Plate Number 70. Running,1887,1887,1887,1876 to 1900,collotype,"image: 24 × 30.2 cm (9 7/16 × 11 7/8 in.)
sheet: 47.9 × 60.4 cm (18 7/8 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 70 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.70",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2025-12-22 22:01:37.637-05,,,8d97453a-5cc4-489f-99cc-32e3966cbbd7,https://api.nga.gov/iiif/8d97453a-5cc4-489f-99cc-32e3966cbbd7,"https://api.nga.gov/iiif/8d97453a-5cc4-489f-99cc-32e3966cbbd7/full/!200,200/0/default.jpg",primary,0,3170,2508,,1,2015-09-22 16:08:48-04,2026-01-22 10:15:09-05,166572,
166605,8ce258cd-c8a4-442b-a318-11eb6d9311d7,1,2014.79.154,,Plate Number 104. Turning and ascending stairs with a bucket of water in each hand,1887,1887,1887,1876 to 1900,collotype,"image: 22.65 × 35.8 cm (8 15/16 × 14 1/8 in.)
sheet: 47.8 × 60.4 cm (18 13/16 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 104 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.104",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8da24a9c-140c-49e1-8463-e9543f8e3e11,https://api.nga.gov/iiif/8da24a9c-140c-49e1-8463-e9543f8e3e11,"https://api.nga.gov/iiif/8da24a9c-140c-49e1-8463-e9543f8e3e11/full/!200,200/0/default.jpg",primary,0,3736,2357,,1,2015-09-22 15:31:48-04,2026-01-22 09:49:13-05,166605,
166881,8c470dcd-10c5-48b1-99f1-046f000a6b59,1,2014.79.430,,"Plate Number 422. Toilet, putting on shoes and rising from chair",1887,1887,1887,1876 to 1900,collotype,"image: 19 × 40.2 cm (7 1/2 × 15 13/16 in.)
sheet: 47.6 × 60.1 cm (18 3/4 × 23 11/16 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 422 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.397",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8e2333b1-494a-48b1-95be-0e9d29973c64,https://api.nga.gov/iiif/8e2333b1-494a-48b1-95be-0e9d29973c64,"https://api.nga.gov/iiif/8e2333b1-494a-48b1-95be-0e9d29973c64/full/!200,200/0/default.jpg",primary,0,4499,2092,,1,2015-10-06 12:21:16-04,2026-01-22 09:40:46-05,166881,
167144,41a5c1f4-23ae-43ef-9255-a2a80cc66515,1,2014.79.693,,Plate Number 770. American eagle flying near the ground,1887,1887,1887,1876 to 1900,collotype,"image: 28.58 × 27.94 cm (11 1/4 × 11 in.)
sheet: 47.63 × 60.33 cm (18 3/4 × 23 3/4 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 770 / Copyright, 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.678",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8e628e55-787f-4f1d-99ea-15b7a1634c36,https://api.nga.gov/iiif/8e628e55-787f-4f1d-99ea-15b7a1634c36,"https://api.nga.gov/iiif/8e628e55-787f-4f1d-99ea-15b7a1634c36/full/!200,200/0/default.jpg",primary,0,3100,2897,,1,2015-10-07 11:51:52-04,2026-01-22 09:56:59-05,167144,
166581,128077e8-be81-4781-9138-09840c17ad09,1,2014.79.130,,Plate Number 79. Ascending an incline,1887,1887,1887,1876 to 1900,collotype,"image: 21.3 × 35.9 cm (8 3/8 × 14 1/8 in.)
sheet: 48.2 × 61.2 cm (19 × 24 1/8 in.)","printed, lower center underneath image in black ink: ANIMAL LOCOMOTION. PLATE. 79 / Copyright 1887, by EADWEARD MUYBRIDGE. All rights reserved.; on verso, by Corcoran Gallery of Art, lower left in red pencil: 87.7.79",,"Muybridge, Eadweard",Eadweard Muybridge,"Eadweard Muybridge, Philadelphia, PA; purchased by the Corcoran Gallery of Art, Washington, DC, 1887; acquired by NGA, 2014.","Corcoran Collection (Museum Purchase, 1887)",Photograph,Print,photograph,,0,CPH,,Animal Locomotion: An Electro-Photographic Investigation of Consecutive Phases of Animal Movements,,,2024-03-18 22:01:50.33-04,,,8e841727-81df-47d6-b7ac-d811aed7bdbb,https://api.nga.gov/iiif/8e841727-81df-47d6-b7ac-d811aed7bdbb,"https://api.nga.gov/iiif/8e841727-81df-47d6-b7ac-d811aed7bdbb/full/!200,200/0/default.jpg",primary,0,3790,2229,,1,2015-09-22 15:11:02-04,2026-01-22 09:54:59-05,166581,
